findings,label
"Patients with duodenal varices had significantly lower maximum flow velocity (105 cm / s vs.), blood velocity (85.3 cm / s vs.), and transmucosal vascular resistance (19 vs.) (p < 0.05 for all). ""Partial"" or ""full"" obstruction of the secondary venous anastomosis occurred more frequently with duodenal variceal bleeding (p < 0.05). ""Partial"" or ""full"" obstruction of the secondary venous anastomosis was found in three (12%)",0
the cephalic pancreatic duct was difficult to cannulate and stent placement was an additional problem with ERCP in 15 patients (29%).  Dissociation of CCK from the muscarinic receptors of the acini has been suggested as a mechanism for the development of pancreatic stone formation and may play an important role in the expression of pancreatic disease. ,0
"four cases of gastritis induced by antacid medicine (metoclopramide 1 g / day for four days, and foslegalon 400 mg / day for seven days) with remarkable upward curvature of stomach (cardia located at 5-10 cm from posterior wall), the histopathology was chronic gastritis with chronic duodenitis associated with moderate vascular deposition and infiltration of lymphocytes. ",0
"A study on the efficacy of octa-resistant liposomal irinotecan for recurrent gastrointestinal cancers.  s Conclusions suggest that the octa-resistant liposomal irinotecan provides a less serious and less toxic approach to irinotecan than the free-form of the drug. (ABSTRACT TRUNCATED AT 400 WORDS). .). ""Retroactive competition"" or a genetic process which may limit the therapeutic gain of irinotecan is a possibility as suggested by the",0
"Successful excision of the foreign body was complete except for one case with bleeding esophagus; No complications occurred in the 37 cases. ""Conclusion."" This study suggests that it is essential to avoid metallic foreign body placement in any exposure of the esophagus. ""While it is ideal to remove a metallic foreign body directly from the esophagus, it is also advisable to remove the other reasons foreign bodies must be removed and surgically followed.",0
different standard procedures between institution - simple test dilatation is the most frequently performed procedure in German institutions. (< br / > Conclusion: Accurate risk assessment of high-risk patients in Germany is scarcely performed. < br / > Significance: There is an ongoing discussion whether endoscopy should be performed as recommended by evidence-based guidelines or who should make the decisions when needed. < br / > Conclusion: This is the first study in Germany on the outcomes of patients undergoing esophagogastro,0
"It allows the establishment of the cause of the acute abdomen in the emergency room, is useful as an interventional procedure, and a route for further procedures. ""Intravenous regional analgesia was also of great help in demonstrating deep radicular headache, patients with leg pain and painful periods, and was ultimately the source of the pain."" These blockades which were performed under general anesthesia we obtained complete pain relief, avoiding anesthesia and general surgery.",0
"Eleven patients with a primary diagnosis of benign ulcer were treated with OMOP. The treated area included 10 peptic ulcers, 1 gastric stricture and 1 gastroduodenal ulcer in patients with malignancy. A laparotomy and gastrotomy were performed in 9 cases and EGD was performed in only 1 case.  Respect to the safety of this treatment is discussed. ",0
"Two patients (20%) developed life-threatening haemorrhages, of which one underwent emergency endoscopy.  Prominent gastrobellial reflux as a cause of gastric and duodenal injury is emphasized. .). ]. ). ",0
"56% of the patients (25 women and 22 men) showed healthy mucosa, and the rest showed various mucosal abnormalities. .) The most important risk factors for the development of esophageal strictures are a history of multiple past endoscopic interventions, drugs with antifibrotic effects (particularly 5-ASA), a long-term treatment, a long-lasting follow-up, and the presence of strictures requiring pharmacological treatment (betablockers and calcium antagonists)",0
the quality was excellent in 11 patients (60%) and good in four (20%).  REASON FOR CLINICAL TRIALS: these findings represent an improvement in the results reported in the literature. .) POSITION OF FETAL FOOD MOVEMENT: external sphincter incompetence is more frequently associated with megacolon or in patients with inherited diseases of the colon.,0
"The median ages of elderly patients (≥ 65 years) with CRC or pancreatic cancer, each with negative findings during health examination or absence of progression during treatment, were 73.8 years and 70.1 years, respectively. In elderly patients, the incidence rate of no findings to gallbladder was higher than that in younger patients. (P = 0.019).  rampared with age, clinical features and imaging studies were reviewed and prognostic factors were determined.",0
"(1) more patients had erosive esophagitis (73%), (2) allergic diathesis was common (75%), and (3) non-specific etiologies were significantly more common in the olsalazine group. .) Predominant and careful application of the acid reflux monitoring may improve the diagnosis of irritable bowel syndrome. A limited amount of time with a small amount of reflux may suffice to determine the true etiology, and if a",0
"out of 300 RPV patients, 30 (10%) were retransplanted because of recurrence of lesions, 55 (18%) in the axillae, 85 (27.5%) in the extremities and 80 (27.5%) in the viscera.  PT and PSV are important to identify early recurrence of lesions and are useful to avoid hospital mortality.",0
"three were normal, one showed candidiasis of stomal mucosa and one late stenosis, and in the other two cases an endoscope showed no abnormalities..  REF 1 / 3; 4 Proctoscopy: 519 procedures were performed in 326 subjects (155 men and 181 women, median age 66 years, range 35-90) with a history of chronic altenuria or urea haemodialysis.",0
"the modified Moran biliary stent was easily placed in 82 / 91 (91%) of subjects. ""Diversion"" of the cystic duct was only necessary in 18 (20%) patients after standard stent placement. ""Conclusion C-ERCP is the standard of care in management of MBS, and a cholangiogram is necessary when"" alternative ""management options such as laser lithotripsy, conversion to sphincterotomy, and laparoscopic cholecystectomy are needed.",0
"gastro-enteric, hepatosplenomegaly, gum hypertrophy, lymphadenopathy and high-grade proteinuria. All renal biopsy specimens of all seven patients were relatively normal. A high incidence of glomerular basement membrane thickening (57.1%) was noted.  LEARNING POINTS: gastro-enteric complications are an important cause of paediatric glomerulonephritis.gastro-enteric involvement also has a significant impact on clinical course and prognosis; however, it is often overlooked in patients",0
"A total of 623 endoscopic upper gastrointestinal system examinations performed with specific indications between January 2015 and December 2017 were reviewed.] These patients underwent colonoscopy with those indications. ""Overall, 245 patients were diagnosed with IDA, and they were analyzed."" Study criteria: All subjects that underwent colonoscopy during the time period were enrolled into the study. ""Forty-nine (20%) of the study patients with IDA (according to study criteria) underwent direct or complete endoscopic evaluation of",0
"Seventy patients (44 male, 26 female), mean age 32.05 ± 11.12, among which 68 (94.2%) were older than 18 years were included the study. (RESULTS: The mean Knodell score was 19 ± 7.82 with an increase in Knodell score were observed in patients with AVI (p < 0.0001). (CONCLUSIONS: This study provides evidences that early screening of gastric lesions in asymptomatic patients with type A gastritis, especially AVI,",0
"There were no statistically significant changes from the usual period of work.  Am. J.) Conclusions.] Other endoscopic and serologic methods of diagnosis, which can give information on the gastrointestinal tract in toxic goiter, are discussed.  Epizootiology is in urgent need of further research. ",0
"Glasgow-Edinburgh's sequential food and drink challenge (GECFDC) is a proven tool to identify patients who are susceptible to food-induced reactions and thus those patients could benefit from appropriate dietary treatment (e.g. food elimination diet, modification of their offending food). (1). (2) The non-food food allergen-specific NECFDC is a recognized means of monitoring patients with suspected food intolerance and thereby hastening dietary elimination interventions, eg, through food",0
